NULL;NULL;NULL;3080,76;16450,644;869,269;3628,021;10836,766;117,92;2815,199
Direito;S;F;75,5;75,5;75,5;75,5;0;0;0
Direito;C;M;188,75;188,75;37,75;37,75;0;0;0
Engenharia Civil;C;M;129,9;27,69;27,69;27,69;16,79;2,76;8,14
Engenharia Civil;C;M;156,3;156,3;52,1;52,1;0;0;0
NULL;NULL;NULL;6431,31;17997,634;690,312;1512,325;8861,713;167,347;2537,264
Ciências Contábeis;S;M;3472,5;7110,58;1403,866;1439,822;2487,272;90,653;1060,155
Engenharia Civil;S;M;829,26;829,26;86,11;104,2;0;0;0
NULL;NULL;NULL;1066,33;1391,881;11,63;1380,25;0;0;325,551
Direito;C;M;4992,36;12496,761;12,99;2420,793;5451,924;127,842;1924,634
Direito;S;M;5445;9431,556;1858,825;1913,706;2491,402;136,082;1359,072
NULL;NULL;NULL;625,29;1285,996;10,635;715,22;455,17;0;205,536
Direito;C;M;2044,13;7600,21;11,834;3288,207;4190,608;66,623;1298,849
Direito;C;M;2515,6;2802,268;1267,566;1534,702;264,63;49,758;172,281
NULL;NULL;NULL;853,72;1193,203;11,542;831,971;0;0;339,483
Engenharia Civil;S;M;3663,41;6542,953;13,111;1861,863;2786,62;54,337;1033,116
NULL;NULL;NULL;2441,34;7204,095;9,974;2098,729;3744,835;36,632;1541,588
NULL;NULL;NULL;4033,65;16992,333;23,757;1913,5;9957,625;118,533;2882,525
NULL;NULL;NULL;712,11;2931,452;2931,452;2931,452;1701,738;24,112;493,492
NULL;NULL;NULL;1708,65;5616,641;11,63;2376,104;3057,79;39,183;1211,017
Ciências Contábeis;S;F;3531,7;12307,588;10,635;2123,388;6482,165;91,821;2201,902
NULL;NULL;NULL;737,66;2086,146;10,915;1104,259;1006,124;20,963;321,399
Administração;S;F;2530,99;8446,264;34,96;1678,75;4426,309;76,508;1412,457
Direito;S;M;629,18;1643,624;819,391;824,233;745,541;17,609;251,294
Engenharia Civil;S;F;398,71;398,71;86,11;104,2;0;0;0
Ciências Contábeis;S;F;174,72;174,72;58,24;58,24;0;0;0
Direito;S;F;1402,5;5273,404;1045,466;1063,222;2931,307;45,924;893,673
NULL;NULL;NULL;3487,56;10724,262;586,592;663,748;4973,48;101,135;1569,197
Psicologia ;S;F;1415,18;1543,692;1543,692;1543,692;50,264;29,283;48,965
NULL;NULL;NULL;4562,1;20077,139;10,635;2830,523;11759,745;123,611;3631,682
NULL;NULL;NULL;106,66;541,891;270,463;271,428;338,133;3,995;93,104
NULL;NULL;NULL;39;39;39;39;0;0;0
Administração;S;M;703,84;2619,035;532,983;2086,052;1443,661;23,047;448,487
Engenharia Civil;S;F;829,26;829,26;86,11;104,2;0;0;0
Ciências Contábeis;NULL;F;164,6;164,6;48,12;58,24;0;0;0
Direito;S;F;453;453;75,5;75,5;0;0;0
NULL;NULL;NULL;910,72;1296,81;10,738;764,506;0;0;386,09
Direito;S;F;3833,19;13094,015;12,99;2634,149;6945,38;120,05;2195,395
Administração;NULL;F;4212,36;2838,908;152,583;2066,292;1028,256;34,584;437,788
NULL;NULL;NULL;1154,73;1508,798;11,63;918,435;0;0;354,068
Administração;C;F;2889,04;6456,266;525,432;1496,003;2466,287;67,932;1033,007
NULL;NULL;NULL;2458,26;10845,888;10,289;1349,434;6734,869;71,07;1883,518
Psicologia ;NULL;M;4538;9263,463;2293,285;2338,2;3221,542;118,469;1385,452
Direito;C;F;274,08;274,08;91,36;91,36;0;0;0
Direito;C;F;1027;2212,999;2212,999;2212,999;810,343;27,503;348,153
Direito;S;F;5135;1517,297;299,649;307,282;567,671;18,62;235,707
NULL;NULL;NULL;2460,77;10659,365;10659,365;10659,365;6264,381;86,176;1848,038
NULL;NULL;NULL;1982,41;2558,123;74,964;1895,935;0;0;575,713
Engenharia Civil;NULL;F;6934,82;16574,512;28,937;4574,404;7779,119;170,287;2440,036
NULL;NULL;NULL;5186,99;21913,013;10,635;2472,914;12766,483;143,019;3816,522
Ciências Contábeis;S;F;4277,75;5613,174;487,622;532,741;1393,843;97,969;620,701
NULL;NULL;NULL;923,44;2286,165;10,635;1732,011;892,408;0;470,317
Direito;S;F;4069,32;15243,923;512,225;3317,021;8448,387;133,246;2592,971
Direito;NULL;F;968,36;1262,717;1262,717;1262,717;552,016;13,935;190,616
Direito;S;F;226,5;226,5;75,5;75,5;0;0;0
NULL;NULL;NULL;1514,54;7218,819;11,834;609,148;4412,948;41,419;1249,913
Administração;S;F;3977,76;7121,981;551,442;1447,361;2138,899;70,164;935,159
Engenharia Civil;S;F;1137,04;1583,875;86,11;536,65;421,261;12,854;162,72
NULL;NULL;NULL;1075,15;1527,012;11,834;925,591;0;0;451,862
Direito;S;F;4595,12;15744,57;12,99;2650,555;8371,428;144,059;2633,962
NULL;NULL;NULL;197,04;746,118;746,118;746,118;417,072;6,452;125,554
Direito;S;F;189;189;31,5;31,5;0;0;0
Engenharia Civil;S;F;516,66;516,66;86,11;86,11;0;0;0
NULL;NULL;NULL;2954,54;8081,924;10,738;497,177;3397,797;81,625;1148,333
NULL;NULL;NULL;20921,8;15863,412;1473,531;1893,891;6092,755;475,864;2871,404
NULL;NULL;NULL;2727,99;8630,511;11,542;1452,556;5093,698;67,89;1740,934
Pedagogia;C;F;2696,07;6515,998;11,63;1178,106;2766,534;64,298;989,097
NULL;NULL;NULL;240;1063,424;1063,424;1063,424;634,779;8,405;180,24
NULL;NULL;NULL;387,55;1698,435;1698,435;1698,435;1006,263;13,572;291,05
Direito;S;F;5445;10714,707;2114,61;2170,515;3465,202;142,147;1662,359
Direito;S;F;727,08;727,08;75,5;91,36;0;0;0
Administração;S;M;43,76;43,76;43,76;43,76;0;0;0
Engenharia Civil;S;M;312,6;312,6;104,2;104,2;0;0;0
NULL;NULL;NULL;3833,13;17115,868;10,289;1635,1;10147,793;107,556;3027,389
Engenharia Civil;S;M;312,6;312,6;104,2;104,2;0;0;0
Engenharia Civil;NULL;M;312,6;312,6;104,2;104,2;0;0;0
Direito;S;M;3240;8507,768;1400,205;1431,184;3883,031;90,681;1294,056
Administração;S;F;2328,84;2933,901;445,807;1589,491;1390,095;30,271;431,975
Psicologia ;S;F;10760,6;22182,382;469,201;2352,02;7659,544;280,917;3285,212
Direito;S;F;274,08;274,08;91,36;91,36;0;0;0
Pedagogia;S;F;264,55;716,037;237,477;239,959;338,421;7,404;105,661
Direito;S;F;274,08;274,08;91,36;91,36;0;0;0
Direito;S;F;4791,6;6870,337;1696,782;1738,387;1273,739;109,737;695,261
NULL;NULL;NULL;956,64;1798,96;10,635;785,641;435,724;0;406,596
Engenharia Civil;S;F;3131,36;7467,96;1847,97;1881,845;4068,956;66,647;1296,957
NULL;NULL;NULL;5330,88;18654,958;27,463;3331,907;10171,484;144,08;3008,514
Direito;S;F;453;453;75,5;75,5;0;0;0
Direito;NULL;F;274,08;274,08;91,36;91,36;0;0;0
Direito;S;F;5031,2;6110,882;1507,227;1548,214;597,25;108,11;374,321
Direito;NULL;F;75,5;75,5;75,5;75,5;0;0;0
Direito;S;F;226,5;226,5;37,75;37,75;0;0;0
Engenharia Civil;S;F;829,26;829,26;86,11;104,2;0;0;0
NULL;NULL;NULL;1013,98;1530,284;11,542;532,884;0;0;516,304
Engenharia Civil;S;M;2162,1;8107,325;13,111;4049,598;4508,758;70,046;1366,421
NULL;NULL;NULL;943,1;1966,58;13,111;1361,064;635,951;14,218;373,311
Direito;S;F;4161,97;12566,665;11,834;2533,198;6324,337;122,167;1958,191
Direito;NULL;F;5445;10715,655;2114,61;2171,463;3466,149;142,147;1662,359
NULL;NULL;NULL;17,5;17,5;3,5;14;0;0;0
Direito;S;F;453;453;75,5;75,5;0;0;0
NULL;NULL;NULL;45,5;45,5;45,5;45,5;0;0;0
Sistemas de Informação;S;M;415;1519,232;301,111;306,636;826,205;13,589;264,438
NULL;NULL;NULL;1335,34;1847,421;471,181;811,092;0;0;512,081
Engenharia Civil;S;M;4761,07;14350,591;28,937;2892,286;7215,965;139,327;2234,229
NULL;NULL;NULL;1430,3;3075,44;69,2;2279,961;1076,547;0;568,593
Direito;S;M;7572,16;22348,683;450,793;2461,942;10875,303;222,773;3566,487
NULL;NULL;NULL;5194;14475,507;11,63;12719,239;7349,792;105,283;2737,272
Direito;NULL;M;8034,64;16003,085;13,108;2366,542;5575,688;165,019;2227,738
Engenharia Civil;S;M;312,6;312,6;104,2;104,2;0;0;0
NULL;NULL;NULL;106,66;576,517;287,731;288,786;368,309;4,083;97,466
NULL;NULL;NULL;1774,15;5074,726;10,738;3869,355;2220,204;32,336;1048,036
Engenharia Civil;S;M;312,6;312,6;104,2;104,2;0;0;0
NULL;NULL;NULL;65;256,647;256,647;256,647;144,401;2,201;45,045
Administração;S;M;288,72;288,72;48,12;48,12;0;0;0
NULL;NULL;NULL;408,29;1790,52;1790,52;1790,52;1061,306;14,298;306,626
NULL;NULL;NULL;737,66;1512,007;21,831;940,037;452,948;0;321,399
Administração;O;M;2427,9;8328,216;1650,7;1678,75;4426,309;76,508;1397,499
Direito;E;M;5989,5;8972,345;2967,414;3013,895;1976,597;137,171;869,077
Direito;S;M;226,5;226,5;37,75;37,75;0;0;0
NULL;NULL;NULL;821,14;1170,261;11,63;550,139;0;0;349,121
Administração;S;M;2519,65;8424,406;13,111;1678,75;4426,309;76,508;1401,939
Direito;NULL;M;4356;8544,192;2114,61;2157,723;2744,587;113,718;1329,887
NULL;NULL;NULL;170;690,273;344,393;345,88;396,706;5,756;117,81
Ciências Contábeis;S;M;288,72;288,72;48,12;48,12;0;0;0
NULL;NULL;NULL;2138,33;7227,735;10,289;3005,492;4020,272;53,346;1415,787
Engenharia Civil;S;M;420,42;420,42;35,94;104,2;0;0;0
Administração;C;M;694,5;1348,573;1348,573;1348,573;423,912;18,131;212,031
NULL;NULL;NULL;1255,75;1671,001;32,985;1599,047;0;0;415,251
Engenharia Civil;C;M;5234,67;9193,411;28,937;1851,721;4331,195;94,77;1356,075
NULL;NULL;NULL;846,97;2087,448;10,635;1451,696;763,978;0;476,5
Sistemas de Informação;S;M;3340;12534,352;2484,635;2529,106;6956,739;109,365;2128,248
Psicologia ;S;F;5672,5;10257,494;2022,959;2079,66;3027,371;141,767;1415,856
NULL;NULL;NULL;1525,86;2042,275;32,985;2009,29;0;0;516,415
Engenharia Civil;S;F;5995,21;18305,918;28,937;3053,536;8401,803;161,619;2762,946
Engenharia Civil;S;F;344,44;344,44;86,11;86,11;0;0;0
NULL;NULL;NULL;972,42;4254,451;49,116;1244,161;2525,504;28,253;728,274
NULL;NULL;NULL;3433,27;11313,918;10,915;1697,439;5760,979;63,389;2056,281
NULL;NULL;NULL;2249,78;9624,322;10,289;1151,436;5588,76;57,686;1728,097
NULL;NULL;NULL;4770,23;21925,119;27,463;2611,568;13242,005;133,112;3779,772
NULL;NULL;NULL;620;3259,575;1526,92;1732,655;2249,288;23,731;566,556
NULL;NULL;NULL;1712,12;4836,969;12,99;3123,88;1941,631;23,181;1160,037
Engenharia Civil;C;M;516,66;516,66;86,11;86,11;0;0;0
NULL;NULL;NULL;6810,11;32071,893;1132,582;3969,797;19446,15;188,405;5627,228
NULL;NULL;NULL;5972,28;31750,484;2750,795;8803,283;21092,14;228,595;5457,47
Administração;S;M;1965;2130,702;705,703;714,765;788,823;26,312;333,068
NULL;NULL;NULL;2170;10658,272;1472,542;1732,655;7622,267;83,059;1982,946
Engenharia Civil;S;M;829,26;829,26;86,11;104,2;0;0;0
Direito;S;F;2515,6;3027,966;1507,227;1520,739;271,15;54,055;187,161
Psicologia ;C;F;3403,5;6925,263;2293,285;2323,393;2393,822;88,852;1039,089
NULL;NULL;NULL;5743,62;24064,009;10,915;2709,432;13843,494;144,213;4332,681
NULL;NULL;NULL;1116,78;1584,832;11,63;871,672;0;0;468,052
Engenharia Civil;S;F;4356,84;14916,412;12,99;3004,14;7920,922;136,912;2501,738
NULL;NULL;NULL;3861,03;16736,174;530,191;14162,961;9822,214;124,634;2928,296
NULL;NULL;NULL;403;1632,827;1632,827;1632,827;936,903;13,646;279,279
Direito;S;F;274,08;274,08;91,36;91,36;0;0;0
Engenharia Civil;S;F;743,15;743,15;86,11;104,2;0;0;0
Direito;S;F;274,08;274,08;91,36;91,36;0;0;0
NULL;NULL;NULL;802,27;4243,337;288,276;1576,278;2877,244;30,708;733,115
Direito;S;F;555,15;615,326;615,326;615,326;29,481;11,487;19,208
Engenharia Civil;S;M;829,26;829,26;86,11;104,2;0;0;0
NULL;NULL;NULL;3419,67;17561,219;11,542;2331,608;11080,756;125,271;2935,522
NULL;NULL;NULL;792,78;1523,582;10,738;867,759;405,456;9,065;316,281
Administração;E;M;2646,4;8003,046;1584,832;1616,231;4032,335;77,857;1246,455
Administração;S;M;80,48;80,48;20,12;20,12;0;0;0
NULL;NULL;NULL;984,49;2024,556;10,915;1368,878;634,102;14,407;391,557
Direito;S;M;3442,43;10173,61;74,964;2524,24;5048,016;99,032;1584,132
Administração;S;M;617,14;1040,66;1040,66;1040,66;454,94;11,485;157,095
Direito;S;M;10795,35;13617,061;877,841;1059,441;2764,9;240,693;1239,308
NULL;NULL;NULL;5065,86;13701,538;12,99;915,533;6400,404;140,89;2094,384
Engenharia Civil;C;M;516,66;516,66;86,11;86,11;0;0;0
Administração;S;M;3472,5;7110,58;1403,866;1439,822;2487,272;90,653;1060,155
NULL;NULL;NULL;726,21;2003,367;532,884;1470,484;822,545;12,705;441,907
Administração;S;M;2804,2;10523,601;2086,052;2123,388;5840,744;91,821;1786,836
NULL;NULL;NULL;7;7;7;7;0;0;0
Direito;S;M;189;189;31,5;31,5;0;0;0
NULL;NULL;NULL;1225,38;3091,735;270,141;292,798;1164,279;33,229;436,057
Direito;S;F;328,48;898,364;447,995;450,369;422,935;9,194;131,195
Administração;S;M;582,21;75,092;75,092;75,092;33,755;0,811;11,567
NULL;NULL;NULL;883,72;1905,781;21,831;1333,811;642,326;0;379,735
Engenharia Civil;S;F;3475,8;11899,283;2953,944;2995,469;6313,283;109,53;2000,67
NULL;NULL;NULL;249,26;996,138;996,138;996,138;565,701;8,44;172,737
Direito;S;F;3267;6647,519;2201,311;2230,211;2297,816;85,288;997,415
Psicologia ;S;F;5672,5;11163,371;2202,961;2262,19;3610,97;148,087;1731,815
NULL;NULL;NULL;1152,62;1608,527;11,542;740,437;0;0;455,907
Psicologia ;S;F;4325;13076,374;2590,084;2638,431;6587,058;127,242;2037,075
Engenharia Civil;S;F;1484,44;3101,417;86,11;1105,385;1156,267;31,387;429,324
NULL;NULL;NULL;65;256,647;256,647;256,647;144,401;2,201;45,045
NULL;NULL;NULL;63;63;63;63;0;0;0
Direito;C;F;274,08;274,08;91,36;91,36;0;0;0
Direito;S;F;4075,26;4502,95;1481,778;1524,873;202,36;84,325;141,004
Ciências Contábeis;I;F;222,78;222,78;48,12;58,22;0;0;0
Engenharia Civil;S;F;516,66;516,66;86,11;86,11;0;0;0
NULL;NULL;NULL;13;13;13;13;0;0;0
Direito;S;F;467,5;1757,801;348,489;354,407;977,102;15,308;297,891
Administração;NULL;F;288,72;288,72;48,12;48,12;0;0;0
Engenharia Civil;S;F;156,3;156,3;52,1;52,1;0;0;0
Direito;S;F;349,58;349,58;75,5;91,36;0;0;0
Ciências Contábeis;S;F;1587,84;3222,833;1069,155;1079,454;1557,185;30,364;486,114
Administração;C;F;9281,76;15594,405;83,078;1438,007;5164,546;162,377;2127,342
NULL;NULL;NULL;401,38;1802,85;1802,85;1802,85;1085,977;14,056;301,436
Engenharia Civil;C;M;11252,72;12612,748;2982,706;3324,149;2693,868;249,754;1234,986
NULL;NULL;NULL;3,5;3,5;3,5;3,5;0;0;0
Pedagogia;E;F;4624,04;8877,682;26,144;1129,885;2919,699;100,395;1143,928
NULL;NULL;NULL;7361,15;31607,337;10,289;8680,569;18444,887;187,621;5613,68
Engenharia Civil;S;M;829,26;829,26;86,11;104,2;0;0;0
NULL;NULL;NULL;2480;12185,39;1472,542;1732,655;8744,241;94,925;2266,224
NULL;NULL;NULL;788,07;1556,324;1556,324;1556,324;507,083;20,573;240,598
Pedagogia;S;M;2749,78;5322,101;644,512;1518,783;2511,678;54,57;778,742
NULL;NULL;NULL;783;1056,267;1056,267;1056,267;0;0;265,437
NULL;NULL;NULL;4546,64;16957,016;12,99;3076,76;9119,974;120,382;3170,021
NULL;NULL;NULL;220;1194,122;1194,122;1194,122;764,665;8,421;201,036
Direito;NULL;F;75,5;75,5;75,5;75,5;0;0;0
NULL;NULL;NULL;2757,03;9586,742;10,635;3886,061;4956,923;64,673;1808,116
Direito;C;M;5600,11;10480,066;691,589;2254,707;3325,704;110,012;1444,239
Direito;S;F;4567,75;10202,969;1911,12;2497,917;4824,928;105,452;1504,84
NULL;NULL;NULL;2791,67;9057,063;10,738;3886,061;4457,113;64,673;1743,607
Administração;NULL;M;617,14;1522,62;1522,62;1522,62;656,074;16,991;232,415
Engenharia Civil;S;M;829,26;829,26;86,11;104,2;0;0;0
Direito;S;F;3267;6386,469;2114,61;2143,51;2036,765;85,288;997,415
Engenharia Civil;S;F;172,02;172,02;57,34;57,34;0;0;0
NULL;NULL;NULL;42;166,521;166,521;166,521;93,993;1,422;29,106
MBA Contabilidade e Direito Tributário;C;F;300;1095,719;1095,719;1095,719;594,735;9,823;191,16
Psicologia ;S;F;3743,85;5346,371;1767,676;1796,73;973,547;85,742;543,233
Direito;NULL;F;274,08;274,08;91,36;91,36;0;0;0
Psicologia ;S;F;2280,12;2487,672;459,128;1097,04;81,48;47,18;78,892
NULL;NULL;NULL;1053,64;3749,144;10,738;1687,723;2391,839;30,643;723,363
Engenharia Civil;S;M;312,6;312,6;104,2;104,2;0;0;0
Ciências Contábeis;S;M;9710,47;20598,833;13,108;1653,694;7817,381;203,861;2867,12
NULL;NULL;NULL;2790;13470,192;1472,542;1520,988;9823,899;106,79;2549,502
Ciências Contábeis;C;F;508,96;1854,78;259,391;1595,39;1004,845;16,665;324,309
Engenharia Civil;S;M;829,26;829,26;86,11;104,2;0;0;0
Direito;S;M;1669,41;3006,503;75,5;797,683;956,594;25,938;354,562
Engenharia Civil;S;M;516,66;516,66;86,11;86,11;0;0;0
Administração;S;M;2468,56;778,714;192,676;196,424;323,822;8,919;121,853
Engenharia Civil;C;M;570,93;570,93;86,11;104,2;0;0;0
NULL;NULL;NULL;3054,29;12972,077;664,49;1464,877;7508,133;80,019;2329,634
NULL;NULL;NULL;672,24;3502,649;11,63;3343,241;2231,055;21,808;577,546
Direito;S;M;274,08;274,08;91,36;91,36;0;0;0
NULL;NULL;NULL;3623,33;13360,939;10,738;2810,267;6974,763;82,408;2680,439
Direito;S;M;1027;2212,999;2212,999;2212,999;810,343;27,503;348,153
Engenharia Civil;S;M;156,3;156,3;52,1;52,1;0;0;0
Engenharia Civil;S;M;7351,44;19393,569;950,228;1088,461;7691,814;201,745;2735,821
NULL;NULL;NULL;63;63;63;63;0;0;0
Engenharia Civil;S;F;570,93;570,93;86,11;104,2;0;0;0
Direito;S;F;576,08;576,08;75,5;91,36;0;0;0
Direito;S;F;2835;5768,509;1910,228;1935,307;1993,973;74,011;865,526
Engenharia Civil;S;F;215,58;215,58;35,93;35,93;0;0;0
Direito;S;F;374;1365,996;339,203;343,846;741,437;12,246;238,313
NULL;NULL;NULL;3480,42;16234,737;10,717;2188,038;9801,273;107,396;2845,648
Engenharia Civil;S;M;516,66;516,66;86,11;86,11;0;0;0
NULL;NULL;NULL;1093,84;5512,405;2750,795;2761,61;3777,146;41,868;999,551
Direito;S;F;274,08;274,08;91,36;91,36;0;0;0
Direito;S;F;7029,66;15062,154;44,61;2283,583;5559,09;181,087;2292,318
NULL;NULL;NULL;3359,97;10208,737;11,542;1467,911;4612,267;52,441;2184,06
NULL;NULL;NULL;1207,04;2478,477;28,937;2258,83;854,568;27,334;379,324
Engenharia Civil;C;M;312,6;312,6;104,2;104,2;0;0;0
MBA Executivo - Gestão de Negócios em Vendas;C;M;3220;11272,197;256,546;1278,529;6026,925;102,849;1922,424
Engenharia Civil;NULL;M;516,66;516,66;86,11;86,11;0;0;0
Psicologia ;S;M;6239,75;9419,936;1854,838;1912,946;2131,896;142,903;905,388
NULL;NULL;NULL;1280,1;5230,619;5230,619;5230,619;3020,065;43,344;887,109
Engenharia Civil;S;M;199,36;199,36;43,06;52,1;0;0;0
NULL;NULL;NULL;1391,78;1961,859;12,99;959,429;0;0;570,079
Direito;S;M;2297,24;7863,943;13,111;2634,149;4177,311;72,03;1317,362
NULL;NULL;NULL;1521,47;4047,112;490,385;519,603;1740,936;42,236;590,33
Direito;S;F;2700;5142,365;910,631;1470,979;2430,328;53,177;758,86
Direito;C;F;5445;9432,009;1858,825;1914,16;2491,856;136,082;1359,072
Engenharia Civil;NULL;F;516,66;516,66;86,11;86,11;0;0;0
Direito;E;M;6764;8660,005;2137,146;2192,856;1247,418;145,345;503,242
NULL;NULL;NULL;1255,56;1912,365;10,915;920,828;0;0;656,805
Direito;C;F;4374,88;14321,395;11,834;3317,021;7836,253;123,499;2421,703
Engenharia Civil;NULL;F;86,11;86,11;86,11;86,11;0;0;0
Pedagogia;S;F;605;2274,802;450,986;458,645;1264,486;19,81;385,506
NULL;NULL;NULL;570,9;1263,149;10,635;697,977;367,321;0;324,927
Engenharia Civil;S;F;1725;6314,877;1251,605;1274,572;3434,224;56,484;1099,17
Administração;S;F;520;1249,325;309,119;315,132;519,521;14,31;195,494
NULL;NULL;NULL;572,55;2177,906;10,915;1759,546;1189,991;11,168;404,198
Administração;S;F;2406,45;3067,785;1013,786;1031,308;430,585;51,71;179,04
Direito;S;F;302;302;75,5;75,5;0;0;0
NULL;NULL;NULL;1875,37;6145,019;11,834;1645,677;2944,981;37,612;1287,056
NULL;NULL;NULL;821,31;1754,759;11,834;574,801;639,707;21,064;272,678
Administração;S;M;3617,71;8394,058;28,937;634,447;2985,332;86,657;1256,11
Direito;S;M;274,08;274,08;91,36;91,36;0;0;0
Pedagogia;NULL;F;103,14;103,14;17,19;17,19;0;0;0
Engenharia Civil;C;M;516,66;516,66;86,11;86,11;0;0;0
Direito;S;F;13188,18;26213,147;13,108;11533,38;9344,605;276,81;3712,013
NULL;NULL;NULL;916,01;2359,055;69,2;1756,971;924,502;0;518,542
Direito;NULL;F;4069,32;15243,923;512,225;3317,021;8448,387;133,246;2592,971
NULL;NULL;NULL;1058,37;1475,661;11,542;777,982;0;0;417,291
Direito;S;F;4177,77;12586,618;28,937;2536,049;6327,187;122,167;1959,494
NULL;NULL;NULL;702,94;2329,747;11,542;1848,649;1204,464;12,631;409,712
NULL;NULL;NULL;3223,9;12846,379;547,201;2132,832;7220,346;99,047;2303,086
NULL;NULL;NULL;1122,09;1463,596;3,5;1415,48;0;0;341,506
Engenharia Civil;S;M;5335,59;13284,602;12,99;2785,579;5796,047;145,961;2007,005
NULL;NULL;NULL;1477,53;5498,718;309,41;5189,308;3001,048;42,907;977,233
Direito;C;F;939,43;2445,555;1219,478;1226,077;1104,624;26,293;375,208
NULL;NULL;NULL;2418,7;12104,446;10,289;1783,619;7569,799;87,417;2028,53
Direito;C;F;500,72;585,457;45,74;146,237;60,046;1,69;23,001
NULL;NULL;NULL;3992,36;10277,89;12,99;635,152;4497,419;90,547;1697,564
Direito;C;F;2178;3745,318;1858,825;1886,493;969,257;54,433;543,629
NULL;NULL;NULL;1816,19;6025,717;87,083;1131,856;3336,119;38,575;1097,432
NULL;NULL;NULL;4513,22;19307,347;11,542;1210,681;11125,876;124,691;3543,56
Administração;S;F;1199,25;3228,034;800,666;813,504;1456,279;33,565;478,98
Direito;C;F;720;1933,6;964,198;969,403;905,881;20,151;287,568
Sistemas de Informação;NULL;M;3340;12534,352;2484,635;2529,106;6956,739;109,365;2128,248
NULL;NULL;NULL;1287,62;5033,469;10,635;4687,334;2787,706;37,248;920,896
Engenharia Civil;S;F;829,26;829,26;86,11;104,2;0;0;0
Direito;S;F;137,22;137,22;45,74;45,74;0;0;0
Psicologia ;S;F;2854,5;7699,87;2548,428;2589,257;3625,391;79,892;1140,087
Pedagogia;S;F;103,14;103,14;17,19;17,19;0;0;0
NULL;NULL;NULL;945,73;1210,066;32,985;944,737;0;0;264,336
Engenharia Civil;S;F;2546,96;5513,14;74,964;2078,653;2154,941;54,247;756,992
NULL;NULL;NULL;3862,38;19475,267;10,364;2507,456;12105,669;133,902;3373,316
Ciências Contábeis;S;F;3439,6;5169,64;574,131;1162,289;1167,39;78,774;499,086
NULL;NULL;NULL;5673,01;34826,975;11,542;13597,206;23288,525;215,857;5649,584
Psicologia ;S;M;6420;11623,608;1886,321;1981,825;4371,18;142,204;1800,124
Engenharia Civil;S;F;829,26;829,26;86,11;104,2;0;0;0
Ciências Contábeis;S;F;863,14;2165,991;617,32;1548,67;954,028;23,764;325,059
NULL;NULL;NULL;260;1033,264;256,647;260,022;584,281;8,804;180,18
Engenharia Civil;S;F;5209,4;13653,613;2701,565;2760,852;6217,778;145,801;2080,635
NULL;NULL;NULL;7960,7;29602,173;27,257;2657,112;15901,944;198,56;5540,969
NULL;NULL;NULL;2281;2973,19;11,63;2884,008;0;0;692,19
Engenharia Civil;C;F;13597,97;33692,112;31,577;2801,287;14719,994;359,624;5014,524
NULL;NULL;NULL;3318,58;11789,863;536,51;1052,365;7356,313;92,174;2342,795
NULL;NULL;NULL;1458,8;3500,42;11,834;1578,198;1166,144;12,257;863,22
Direito;S;M;727,08;727,08;75,5;91,36;0;0;0
NULL;NULL;NULL;6503,22;27721,65;11,63;2862,796;15929,17;185,417;5103,843
Direito;S;M;4356;7849,855;1941,827;1983,554;2297,732;108,865;1087,258
NULL;NULL;NULL;4793,77;21611,896;27,257;2820,567;12851,119;138,079;3828,928
Engenharia Civil;S;M;516,66;516,66;86,11;86,11;0;0;0
Direito;S;M;453;453;75,5;75,5;0;0;0
NULL;NULL;NULL;737,04;960,651;31,577;929,073;0;0;223,611
Direito;S;M;1961,99;4821,024;28,937;2402,93;2072,677;53,322;733,036
Direito;S;M;453;453;75,5;75,5;0;0;0
NULL;NULL;NULL;3668,48;13430,152;10,289;3902,896;7460,22;97,009;2203,943
Pedagogia;S;F;17,19;17,19;17,19;17,19;0;0;0
Direito;S;F;274,08;274,08;91,36;91,36;0;0;0
NULL;NULL;NULL;2538,35;10486,499;13,111;2269,862;5959,397;63,579;1925,174
NULL;NULL;NULL;7649,69;31235,189;10,289;2667,404;17553,321;218,482;5813,696
Engenharia Civil;S;M;216,06;216,06;36,01;36,01;0;0;0
Administração;NULL;F;463,44;463,44;48,12;58,24;0;0;0
NULL;NULL;NULL;3467,5;17490,331;26,337;1983,573;10811,292;103,468;3108,071
NULL;NULL;NULL;912,93;1182,471;11,63;929,073;0;0;269,541
Direito;S;F;1936,72;4792,087;2389,157;2402,93;2072,677;53,322;729,369
NULL;NULL;NULL;5080,05;21578,506;11,542;2841,853;12317,331;144,213;4036,911
Direito;S;M;151;151;75,5;75,5;0;0;0
Engenharia Civil;S;M;3125,64;8431,257;2790,495;2835,203;3969,756;87,48;1248,381
Engenharia Civil;C;M;540;1400,205;1400,205;1400,205;629,415;15,114;215,676
Administração;S;M;3319,86;5893,931;13,108;1483,024;1794,603;66,455;713,013
Engenharia Civil;S;M;5209,4;690,884;136,702;139,701;314,625;7,378;105,282
Engenharia Civil;S;M;172,22;172,22;86,11;86,11;0;0;0
Direito;S;M;274,08;274,08;91,36;91,36;0;0;0
Direito;S;F;205,68;205,68;68,56;68,56;0;0;0
Direito;S;F;6289;7638,603;1884,033;1935,268;746,563;135,138;467,902
Engenharia Civil;S;M;484,82;484,82;86,11;104,2;0;0;0
NULL;NULL;NULL;4845,4;22539,423;498,446;2702,144;13696,896;137,624;3859,503
Engenharia Civil;S;M;312,6;312,6;104,2;104,2;0;0;0
